ID_Transaccion,Fecha_Venta,Año,Mes,Trimestre,Producto,Categoria,Presentacion,Lote_ID,Fecha_Vencimiento,Proveedor,Ciudad,Region,Canal_Venta,Metodo_Pago,Estado_Pedido,Cantidad,Precio_Unitario_USD,Subtotal_USD,Descuento_Pct,Monto_Descuento_USD,Total_Neto_USD,IVA_19pct_USD,Total_Con_IVA_USD
TRX-000105,2022-01-24,2022,1,Q1,Neurovita Complex,Suplemento,Ampolla,LOTE-70850,2024-09-14,Civivan Laboratories,Raccoon City,Midwest,Online,Débito,Devuelto,304,16.47,5006.88,0.15,751.03,4255.85,808.61,5064.46
TRX-000106,2022-01-25,2022,1,Q1,Hemostabil,Coagulante,Inyectable,LOTE-27101,2023-08-18,Paraguas Distribuciones,Lanshiang,Asia,Farmacia Minorista,Efectivo,En tránsito,271,50.11,13579.81,0.15,2036.97,11542.84,2193.14,13735.98
TRX-000107,2022-01-25,2022,1,Q1,Hemostabil,Coagulante,Inyectable,LOTE-96105,2024-05-25,Paraguas Distribuciones,Sheena Island,Pacific,Hospital Público,Transferencia,Cancelado,456,43.22,19708.32,0.0,0.0,19708.32,3744.58,23452.9
TRX-000108,2022-01-25,2022,1,Q1,CellRegen,Regenerador,Ampolla,LOTE-21152,2024-07-11,Civivan Laboratories,Arklay County,Midwest,Clínica Privada,Cheque,Cancelado,462,108.31,50039.22,0.0,0.0,50039.22,9507.45,59546.67
TRX-000109,2022-01-25,2022,1,Q1,Betaferon Plus,Inmunomodulador,Capsula,LOTE-74110,2023-10-08,BioHazard Supplies,Arklay County,Midwest,Online,Efectivo,Entregado,215,30.38,6531.7,0.0,0.0,6531.7,1241.02,7772.72
TRX-000110,2022-01-26,2022,1,Q1,ThermoShield,Antipiretico,Jarabe,LOTE-59515,2024-09-19,BioHazard Supplies,Mixcoatl,South,Online,Transferencia,Entregado,252,8.53,2149.56,0.05,107.48,2042.08,388.0,2430.08
TRX-000111,2022-01-26,2022,1,Q1,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-20060,2024-01-03,Tricell Biomedical,Lanshiang,Asia,Hospital Público,Débito,En tránsito,190,4.82,915.8,0.15,137.37,778.43,147.9,926.33
TRX-000112,2022-01-26,2022,1,Q1,AntibioMax 500,Antibiotico,Capsula,LOTE-78515,2023-09-06,Paraguas Distribuciones,Terragrigia,South,Online,Cheque,Entregado,296,15.09,4466.64,0.1,446.66,4019.98,763.8,4783.78
TRX-000113,2022-01-26,2022,1,Q1,Betaferon Plus,Inmunomodulador,Capsula,LOTE-88631,2023-04-04,Paraguas Distribuciones,Edonia,Europe,Clínica Privada,Débito,Entregado,213,36.65,7806.45,0.15,1170.97,6635.48,1260.74,7896.22
TRX-000114,2022-01-26,2022,1,Q1,ThermoShield,Antipiretico,Jarabe,LOTE-83308,2023-07-21,Tricell Biomedical,Sheena Island,Pacific,Clínica Privada,Cheque,Cancelado,208,7.82,1626.56,0.1,162.66,1463.9,278.14,1742.04
TRX-000115,2022-01-26,2022,1,Q1,ViraCure X,Antiviral,Tableta,LOTE-86291,2024-05-05,Spencer Labs,Edonia,Europe,Hospital Público,Crédito,Devuelto,237,21.23,5031.51,0.0,0.0,5031.51,955.99,5987.5
TRX-000116,2022-01-26,2022,1,Q1,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-82655,2023-08-16,Spencer Labs,Raccoon City,Midwest,Clínica Privada,Cheque,Entregado,338,4.24,1433.12,0.0,0.0,1433.12,272.29,1705.41
TRX-000117,2022-01-26,2022,1,Q1,Neurovita Complex,Suplemento,Ampolla,LOTE-75118,2023-10-26,WilPharma Corp,Tall Oaks,East,Online,Transferencia,Entregado,367,15.73,5772.91,0.05,288.65,5484.26,1042.01,6526.27
TRX-000118,2022-01-27,2022,1,Q1,CalmEase 10mg,Sedante,Tableta,LOTE-82577,2023-10-11,Umbrella Pharma S.A.,Mixcoatl,South,Clínica Privada,Cheque,En tránsito,53,7.81,413.93,0.15,62.09,351.84,66.85,418.69
TRX-000119,2022-01-27,2022,1,Q1,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-69500,2024-01-04,BioHazard Supplies,Mixcoatl,South,Hospital Público,Débito,Entregado,280,7.18,2010.4,0.0,0.0,2010.4,381.98,2392.38
TRX-000120,2022-01-27,2022,1,Q1,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-74370,2024-07-22,Spencer Labs,Terragrigia,South,Farmacia Minorista,Crédito,Devuelto,410,4.81,1972.1,0.0,0.0,1972.1,374.7,2346.8
TRX-000121,2022-01-27,2022,1,Q1,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-65511,2024-11-18,Umbrella Pharma S.A.,Raccoon City,Midwest,Clínica Privada,Crédito,En tránsito,217,113.7,24672.9,0.0,0.0,24672.9,4687.85,29360.75
TRX-000122,2022-01-29,2022,1,Q1,ThermoShield,Antipiretico,Jarabe,LOTE-72406,2023-02-18,BioHazard Supplies,Raccoon City,Midwest,Distribuidor,Cheque,Devuelto,252,8.24,2076.48,0.1,207.65,1868.83,355.08,2223.91
TRX-000123,2022-01-29,2022,1,Q1,Neurovita Complex,Suplemento,Ampolla,LOTE-67403,2024-12-14,Paraguas Distribuciones,Sheena Island,Pacific,Farmacia Minorista,Cheque,Cancelado,188,16.9,3177.2,0.15,476.58,2700.62,513.12,3213.74
TRX-000124,2022-01-29,2022,1,Q1,Hemostabil,Coagulante,Inyectable,LOTE-58636,2023-04-06,GenTech Medical,Terragrigia,South,Farmacia Minorista,Débito,Entregado,380,51.12,19425.6,0.15,2913.84,16511.76,3137.23,19648.99
TRX-000125,2022-01-29,2022,1,Q1,ViraCure X,Antiviral,Tableta,LOTE-18331,2024-10-29,Paraguas Distribuciones,Harvardville,East,Farmacia Minorista,Efectivo,Entregado,493,25.08,12364.44,0.0,0.0,12364.44,2349.24,14713.68
TRX-000126,2022-01-29,2022,1,Q1,Betaferon Plus,Inmunomodulador,Capsula,LOTE-38539,2024-06-16,Tricell Biomedical,Sheena Island,Pacific,Distribuidor,Crédito,Devuelto,41,32.97,1351.77,0.0,0.0,1351.77,256.84,1608.61
TRX-000127,2022-01-29,2022,1,Q1,ViraCure X,Antiviral,Tableta,LOTE-75549,2024-04-06,Farmacéutica Arklay,Terragrigia,South,Distribuidor,Transferencia,Entregado,157,25.18,3953.26,0.0,0.0,3953.26,751.12,4704.38
TRX-000128,2022-01-29,2022,1,Q1,Aspirina 1000mg,Analgesico,Tableta,LOTE-72964,2025-01-02,Spencer Labs,Edonia,Europe,Online,Cheque,Entregado,15,4.36,65.4,0.0,0.0,65.4,12.43,77.83
TRX-000129,2022-01-31,2022,1,Q1,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-70911,2023-07-13,Umbrella Pharma S.A.,Mixcoatl,South,Online,Cheque,Devuelto,301,112.85,33967.85,0.05,1698.39,32269.46,6131.2,38400.66
TRX-000130,2022-01-31,2022,1,Q1,Aspirina 1000mg,Analgesico,Tableta,LOTE-96020,2023-05-25,Tricell Biomedical,Raccoon City,Midwest,Farmacia Minorista,Cheque,En tránsito,65,4.08,265.2,0.0,0.0,265.2,50.39,315.59
TRX-000131,2022-01-31,2022,1,Q1,NecroCide Gel,Topico,Gel,LOTE-20021,2023-08-21,Paraguas Distribuciones,Lanshiang,Asia,Farmacia Minorista,Efectivo,Entregado,345,11.88,4098.6,0.15,614.79,3483.81,661.92,4145.73
TRX-000132,2022-01-31,2022,1,Q1,Aspirina 500mg,Analgesico,Tableta,LOTE-26881,2023-11-02,BioHazard Supplies,Lanshiang,Asia,Distribuidor,Transferencia,Entregado,327,2.4,784.8,0.0,0.0,784.8,149.11,933.91
TRX-000133,2022-01-31,2022,1,Q1,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-37929,2024-04-01,Farmacéutica Arklay,Sheena Island,Pacific,Online,Débito,Entregado,9,4.45,40.05,0.0,0.0,40.05,7.61,47.66
TRX-000134,2022-02-01,2022,2,Q1,NecroCide Gel,Topico,Gel,LOTE-89491,2023-05-03,GenTech Medical,Harvardville,East,Distribuidor,Débito,Entregado,344,11.73,4035.12,0.0,0.0,4035.12,766.67,4801.79
TRX-000135,2022-02-01,2022,2,Q1,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-80391,2024-03-13,Tricell Biomedical,Tall Oaks,East,Online,Efectivo,Cancelado,129,112.88,14561.52,0.0,0.0,14561.52,2766.69,17328.21
TRX-000136,2022-02-01,2022,2,Q1,OsseoFlex,Oseo,Tableta,LOTE-21013,2023-11-11,Civivan Laboratories,Arklay County,Midwest,Farmacia Minorista,Crédito,En tránsito,492,18.74,9220.08,0.0,0.0,9220.08,1751.82,10971.9
TRX-000137,2022-02-02,2022,2,Q1,ViraCure X,Antiviral,Tableta,LOTE-79865,2025-01-01,WilPharma Corp,Mixcoatl,South,Farmacia Minorista,Transferencia,Entregado,136,24.04,3269.44,0.0,0.0,3269.44,621.19,3890.63
TRX-000138,2022-02-02,2022,2,Q1,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-85203,2024-02-22,Farmacéutica Arklay,Sheena Island,Pacific,Online,Débito,Entregado,472,4.3,2029.6,0.15,304.44,1725.16,327.78,2052.94
TRX-000139,2022-02-02,2022,2,Q1,CalmEase 10mg,Sedante,Tableta,LOTE-39256,2023-04-21,Tricell Biomedical,Mixcoatl,South,Distribuidor,Débito,Entregado,63,7.68,483.84,0.0,0.0,483.84,91.93,575.77
TRX-000140,2022-02-02,2022,2,Q1,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-90573,2023-12-26,Spencer Labs,Terragrigia,South,Distribuidor,Cheque,Cancelado,139,108.27,15049.53,0.05,752.48,14297.05,2716.44,17013.49
TRX-000141,2022-02-03,2022,2,Q1,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-69830,2023-07-05,BioHazard Supplies,Edonia,Europe,Distribuidor,Transferencia,Cancelado,499,118.71,59236.29,0.15,8885.44,50350.85,9566.66,59917.51
TRX-000142,2022-02-03,2022,2,Q1,NecroCide Gel,Topico,Gel,LOTE-94308,2025-01-19,WilPharma Corp,Raccoon City,Midwest,Clínica Privada,Transferencia,Entregado,81,12.45,1008.45,0.05,50.42,958.03,182.03,1140.06
TRX-000143,2022-02-03,2022,2,Q1,CellRegen,Regenerador,Ampolla,LOTE-93343,2024-04-19,Spencer Labs,Edonia,Europe,Farmacia Minorista,Efectivo,En tránsito,392,90.93,35644.56,0.1,3564.46,32080.1,6095.22,38175.32
TRX-000144,2022-02-03,2022,2,Q1,AntibioMax 500,Antibiotico,Capsula,LOTE-31068,2024-01-12,WilPharma Corp,Arklay County,Midwest,Hospital Público,Efectivo,En tránsito,163,14.82,2415.66,0.0,0.0,2415.66,458.98,2874.64
TRX-000145,2022-02-03,2022,2,Q1,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-15468,2023-10-15,Spencer Labs,Mixcoatl,South,Distribuidor,Cheque,Entregado,419,114.66,48042.54,0.05,2402.13,45640.41,8671.68,54312.09
TRX-000146,2022-02-03,2022,2,Q1,Neurovita Complex,Suplemento,Ampolla,LOTE-46403,2023-07-07,GenTech Medical,Tall Oaks,East,Online,Débito,Cancelado,289,14.71,4251.19,0.0,0.0,4251.19,807.73,5058.92
TRX-000147,2022-02-04,2022,2,Q1,Betaferon Plus,Inmunomodulador,Capsula,LOTE-76411,2023-06-28,Tricell Biomedical,Harvardville,East,Clínica Privada,Efectivo,Devuelto,379,35.58,13484.82,0.0,0.0,13484.82,2562.12,16046.94
TRX-000148,2022-02-04,2022,2,Q1,NecroCide Gel,Topico,Gel,LOTE-72462,2023-06-14,Spencer Labs,Tall Oaks,East,Hospital Público,Débito,Cancelado,261,11.9,3105.9,0.1,310.59,2795.31,531.11,3326.42
TRX-000149,2022-02-04,2022,2,Q1,ThermoShield,Antipiretico,Jarabe,LOTE-39468,2024-12-26,Umbrella Pharma S.A.,Sheena Island,Pacific,Hospital Público,Débito,Cancelado,490,6.93,3395.7,0.15,509.35,2886.35,548.41,3434.76
TRX-000150,2022-02-04,2022,2,Q1,Hemostabil,Coagulante,Inyectable,LOTE-15090,2023-10-29,GenTech Medical,Sheena Island,Pacific,Hospital Público,Transferencia,En tránsito,231,45.32,10468.92,0.1,1046.89,9422.03,1790.19,11212.22
TRX-000151,2022-02-05,2022,2,Q1,Neurovita Complex,Suplemento,Ampolla,LOTE-46033,2024-05-10,BioHazard Supplies,Tall Oaks,East,Online,Débito,Entregado,41,13.61,558.01,0.0,0.0,558.01,106.02,664.03
TRX-000152,2022-02-05,2022,2,Q1,ViraCure X,Antiviral,Tableta,LOTE-57349,2023-03-17,Civivan Laboratories,Terragrigia,South,Clínica Privada,Efectivo,Cancelado,28,22.44,628.32,0.0,0.0,628.32,119.38,747.7
TRX-000153,2022-02-06,2022,2,Q1,NecroCide Gel,Topico,Gel,LOTE-25323,2024-12-29,Paraguas Distribuciones,Raccoon City,Midwest,Clínica Privada,Transferencia,Entregado,135,11.72,1582.2,0.0,0.0,1582.2,300.62,1882.82
TRX-000154,2022-02-06,2022,2,Q1,NecroCide Gel,Topico,Gel,LOTE-86929,2024-07-12,Civivan Laboratories,Arklay County,Midwest,Online,Débito,Entregado,201,10.23,2056.23,0.0,0.0,2056.23,390.68,2446.91
TRX-000155,2022-02-07,2022,2,Q1,Hemostabil,Coagulante,Inyectable,LOTE-43149,2023-05-15,Umbrella Pharma S.A.,Arklay County,Midwest,Clínica Privada,Efectivo,Devuelto,328,43.75,14350.0,0.15,2152.5,12197.5,2317.52,14515.02
TRX-000156,2022-02-07,2022,2,Q1,CellRegen,Regenerador,Ampolla,LOTE-51823,2023-02-09,Paraguas Distribuciones,Lanshiang,Asia,Hospital Público,Crédito,Devuelto,268,94.95,25446.6,0.0,0.0,25446.6,4834.85,30281.45
TRX-000157,2022-02-07,2022,2,Q1,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-54771,2023-05-27,Umbrella Pharma S.A.,Tall Oaks,East,Farmacia Minorista,Transferencia,Entregado,418,7.68,3210.24,0.15,481.54,2728.7,518.45,3247.15
TRX-000158,2022-02-08,2022,2,Q1,NecroCide Gel,Topico,Gel,LOTE-75705,2023-11-11,Tricell Biomedical,Tall Oaks,East,Farmacia Minorista,Efectivo,Cancelado,33,12.63,416.79,0.0,0.0,416.79,79.19,495.98
TRX-000159,2022-02-08,2022,2,Q1,NecroCide Gel,Topico,Gel,LOTE-63724,2024-08-01,Farmacéutica Arklay,Raccoon City,Midwest,Distribuidor,Crédito,Devuelto,48,10.02,480.96,0.0,0.0,480.96,91.38,572.34
TRX-000160,2022-02-08,2022,2,Q1,CalmEase 10mg,Sedante,Tableta,LOTE-76821,2025-01-15,Paraguas Distribuciones,Sheena Island,Pacific,Distribuidor,Efectivo,Cancelado,407,9.27,3772.89,0.15,565.93,3206.96,609.32,3816.28
TRX-000161,2022-02-08,2022,2,Q1,ViraCure X,Antiviral,Tableta,LOTE-21074,2023-05-29,BioHazard Supplies,Terragrigia,South,Distribuidor,Efectivo,Entregado,62,21.84,1354.08,0.0,0.0,1354.08,257.28,1611.36
TRX-000162,2022-02-08,2022,2,Q1,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-94567,2023-07-29,Paraguas Distribuciones,Terragrigia,South,Distribuidor,Efectivo,Cancelado,216,119.77,25870.32,0.0,0.0,25870.32,4915.36,30785.68
TRX-000163,2022-02-08,2022,2,Q1,OsseoFlex,Oseo,Tableta,LOTE-69800,2024-09-26,Tricell Biomedical,Raccoon City,Midwest,Hospital Público,Crédito,Devuelto,293,19.59,5739.87,0.15,860.98,4878.89,926.99,5805.88
TRX-000164,2022-02-09,2022,2,Q1,CalmEase 10mg,Sedante,Tableta,LOTE-39274,2024-05-07,Umbrella Pharma S.A.,Sheena Island,Pacific,Clínica Privada,Transferencia,Devuelto,99,9.6,950.4,0.0,0.0,950.4,180.58,1130.98
TRX-000165,2022-02-09,2022,2,Q1,CalmEase 10mg,Sedante,Tableta,LOTE-46772,2023-04-24,WilPharma Corp,Arklay County,Midwest,Clínica Privada,Cheque,Devuelto,172,9.67,1663.24,0.0,0.0,1663.24,316.02,1979.26
TRX-000166,2022-02-09,2022,2,Q1,AntibioMax 500,Antibiotico,Capsula,LOTE-24872,2024-10-31,Spencer Labs,Mixcoatl,South,Farmacia Minorista,Cheque,Entregado,360,14.62,5263.2,0.0,0.0,5263.2,1000.01,6263.21
TRX-000167,2022-02-09,2022,2,Q1,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-80588,2024-09-02,GenTech Medical,Raccoon City,Midwest,Hospital Público,Efectivo,Entregado,214,6.73,1440.22,0.15,216.03,1224.19,232.6,1456.79
TRX-000168,2022-02-09,2022,2,Q1,CellRegen,Regenerador,Ampolla,LOTE-82813,2024-08-10,Farmacéutica Arklay,Lanshiang,Asia,Hospital Público,Transferencia,Entregado,475,104.2,49495.0,0.15,7424.25,42070.75,7993.44,50064.19
TRX-000169,2022-02-09,2022,2,Q1,NecroCide Gel,Topico,Gel,LOTE-99861,2023-11-15,Paraguas Distribuciones,Raccoon City,Midwest,Clínica Privada,Débito,Entregado,35,10.59,370.65,0.0,0.0,370.65,70.42,441.07
TRX-000170,2022-02-10,2022,2,Q1,Aspirina 1000mg,Analgesico,Tableta,LOTE-14013,2023-03-26,WilPharma Corp,Raccoon City,Midwest,Farmacia Minorista,Efectivo,Entregado,449,4.16,1867.84,0.1,186.78,1681.06,319.4,2000.46
TRX-000171,2022-02-10,2022,2,Q1,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-75356,2024-08-31,BioHazard Supplies,Lanshiang,Asia,Farmacia Minorista,Efectivo,Devuelto,227,118.76,26958.52,0.0,0.0,26958.52,5122.12,32080.64
TRX-000172,2022-02-10,2022,2,Q1,Neurovita Complex,Suplemento,Ampolla,LOTE-85856,2024-10-17,Paraguas Distribuciones,Arklay County,Midwest,Distribuidor,Efectivo,Entregado,101,15.96,1611.96,0.05,80.6,1531.36,290.96,1822.32
TRX-000173,2022-02-10,2022,2,Q1,Aspirina 1000mg,Analgesico,Tableta,LOTE-96156,2024-12-15,Umbrella Pharma S.A.,Mixcoatl,South,Hospital Público,Débito,En tránsito,431,3.84,1655.04,0.0,0.0,1655.04,314.46,1969.5
TRX-000174,2022-02-11,2022,2,Q1,Aspirina 500mg,Analgesico,Tableta,LOTE-62787,2023-10-26,Paraguas Distribuciones,Raccoon City,Midwest,Distribuidor,Crédito,En tránsito,462,2.37,1094.94,0.0,0.0,1094.94,208.04,1302.98
TRX-000175,2022-02-11,2022,2,Q1,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-50854,2023-10-21,GenTech Medical,Tall Oaks,East,Clínica Privada,Crédito,Entregado,131,4.74,620.94,0.15,93.14,527.8,100.28,628.08
TRX-000176,2022-02-11,2022,2,Q1,Aspirina 500mg,Analgesico,Tableta,LOTE-98779,2024-05-14,Spencer Labs,Arklay County,Midwest,Clínica Privada,Transferencia,Entregado,257,2.31,593.67,0.0,0.0,593.67,112.8,706.47
TRX-000177,2022-02-11,2022,2,Q1,CalmEase 10mg,Sedante,Tableta,LOTE-15249,2023-12-17,WilPharma Corp,Raccoon City,Midwest,Hospital Público,Transferencia,Entregado,5,8.73,43.65,0.1,4.36,39.29,7.47,46.76
TRX-000178,2022-02-11,2022,2,Q1,OsseoFlex,Oseo,Tableta,LOTE-42502,2024-08-31,Farmacéutica Arklay,Edonia,Europe,Distribuidor,Cheque,Cancelado,218,17.19,3747.42,0.0,0.0,3747.42,712.01,4459.43
TRX-000179,2022-02-12,2022,2,Q1,AntibioMax 500,Antibiotico,Capsula,LOTE-92100,2024-12-25,Spencer Labs,Lanshiang,Asia,Hospital Público,Transferencia,Entregado,255,12.74,3248.7,0.0,0.0,3248.7,617.25,3865.95
TRX-000180,2022-02-12,2022,2,Q1,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-93057,2024-12-06,Umbrella Pharma S.A.,Harvardville,East,Clínica Privada,Crédito,Cancelado,398,3.82,1520.36,0.0,0.0,1520.36,288.87,1809.23
TRX-000181,2022-02-13,2022,2,Q1,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-24017,2023-06-15,Civivan Laboratories,Lanshiang,Asia,Farmacia Minorista,Crédito,Entregado,359,113.26,40660.34,0.15,6099.05,34561.29,6566.65,41127.94
TRX-000182,2022-02-13,2022,2,Q1,ThermoShield,Antipiretico,Jarabe,LOTE-55591,2023-07-02,BioHazard Supplies,Edonia,Europe,Distribuidor,Crédito,Cancelado,283,8.38,2371.54,0.0,0.0,2371.54,450.59,2822.13
TRX-000183,2022-02-13,2022,2,Q1,Aspirina 1000mg,Analgesico,Tableta,LOTE-73499,2024-03-30,Farmacéutica Arklay,Mixcoatl,South,Online,Efectivo,Entregado,393,3.88,1524.84,0.1,152.48,1372.36,260.75,1633.11
TRX-000184,2022-02-14,2022,2,Q1,AntibioMax 500,Antibiotico,Capsula,LOTE-51811,2024-07-25,Umbrella Pharma S.A.,Edonia,Europe,Clínica Privada,Crédito,Entregado,207,15.93,3297.51,0.0,0.0,3297.51,626.53,3924.04
TRX-000185,2022-02-14,2022,2,Q1,NecroCide Gel,Topico,Gel,LOTE-76846,2023-06-06,Paraguas Distribuciones,Harvardville,East,Hospital Público,Cheque,Entregado,15,11.5,172.5,0.0,0.0,172.5,32.78,205.28
TRX-000186,2022-02-14,2022,2,Q1,Betaferon Plus,Inmunomodulador,Capsula,LOTE-53444,2024-06-27,Spencer Labs,Terragrigia,South,Online,Crédito,En tránsito,346,32.29,11172.34,0.15,1675.85,9496.49,1804.33,11300.82
TRX-000187,2022-02-14,2022,2,Q1,Betaferon Plus,Inmunomodulador,Capsula,LOTE-91240,2024-10-21,Spencer Labs,Edonia,Europe,Farmacia Minorista,Efectivo,Entregado,42,33.44,1404.48,0.15,210.67,1193.81,226.82,1420.63
TRX-000188,2022-02-14,2022,2,Q1,Aspirina 500mg,Analgesico,Tableta,LOTE-35258,2023-10-27,Paraguas Distribuciones,Edonia,Europe,Hospital Público,Transferencia,Entregado,380,2.57,976.6,0.0,0.0,976.6,185.55,1162.15
TRX-000189,2022-02-14,2022,2,Q1,Hemostabil,Coagulante,Inyectable,LOTE-84544,2023-02-22,Paraguas Distribuciones,Sheena Island,Pacific,Online,Efectivo,Devuelto,461,49.04,22607.44,0.0,0.0,22607.44,4295.41,26902.85
TRX-000190,2022-02-14,2022,2,Q1,Hemostabil,Coagulante,Inyectable,LOTE-23899,2023-02-28,Civivan Laboratories,Edonia,Europe,Hospital Público,Crédito,Entregado,179,43.68,7818.72,0.05,390.94,7427.78,1411.28,8839.06
TRX-000191,2022-02-15,2022,2,Q1,ViraCure X,Antiviral,Tableta,LOTE-80691,2024-08-01,Umbrella Pharma S.A.,Tall Oaks,East,Hospital Público,Efectivo,Entregado,63,21.74,1369.62,0.1,136.96,1232.66,234.21,1466.87
TRX-000192,2022-02-15,2022,2,Q1,AntibioMax 500,Antibiotico,Capsula,LOTE-93566,2023-03-05,Paraguas Distribuciones,Terragrigia,South,Hospital Público,Crédito,Cancelado,352,15.73,5536.96,0.0,0.0,5536.96,1052.02,6588.98
TRX-000193,2022-02-16,2022,2,Q1,OsseoFlex,Oseo,Tableta,LOTE-52636,2024-01-13,Paraguas Distribuciones,Mixcoatl,South,Clínica Privada,Transferencia,Devuelto,231,20.46,4726.26,0.1,472.63,4253.63,808.19,5061.82
TRX-000194,2022-02-16,2022,2,Q1,Aspirina 1000mg,Analgesico,Tableta,LOTE-41250,2024-07-27,BioHazard Supplies,Sheena Island,Pacific,Clínica Privada,Cheque,En tránsito,241,4.49,1082.09,0.1,108.21,973.88,185.04,1158.92
TRX-000195,2022-02-16,2022,2,Q1,Aspirina 500mg,Analgesico,Tableta,LOTE-96727,2024-08-23,Civivan Laboratories,Harvardville,East,Farmacia Minorista,Crédito,Entregado,52,2.51,130.52,0.0,0.0,130.52,24.8,155.32
TRX-000196,2022-02-17,2022,2,Q1,OsseoFlex,Oseo,Tableta,LOTE-61288,2024-10-15,Spencer Labs,Sheena Island,Pacific,Farmacia Minorista,Débito,Entregado,96,19.71,1892.16,0.15,283.82,1608.34,305.58,1913.92
TRX-000197,2022-02-17,2022,2,Q1,Aspirina 1000mg,Analgesico,Tableta,LOTE-28377,2024-10-31,WilPharma Corp,Lanshiang,Asia,Farmacia Minorista,Débito,En tránsito,388,4.08,1583.04,0.0,0.0,1583.04,300.78,1883.82
TRX-000198,2022-02-18,2022,2,Q1,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-14321,2023-03-02,GenTech Medical,Harvardville,East,Farmacia Minorista,Crédito,Devuelto,222,122.93,27290.46,0.0,0.0,27290.46,5185.19,32475.65
TRX-000199,2022-02-18,2022,2,Q1,Neurovita Complex,Suplemento,Ampolla,LOTE-57408,2024-01-21,Umbrella Pharma S.A.,Sheena Island,Pacific,Online,Transferencia,Devuelto,485,14.27,6920.95,0.05,346.05,6574.9,1249.23,7824.13
TRX-000200,2022-02-18,2022,2,Q1,Neurovita Complex,Suplemento,Ampolla,LOTE-46559,2024-12-19,Tricell Biomedical,Terragrigia,South,Farmacia Minorista,Transferencia,Entregado,407,15.72,6398.04,0.1,639.8,5758.24,1094.07,6852.31
TRX-000201,2022-02-19,2022,2,Q1,AntibioMax 500,Antibiotico,Capsula,LOTE-50064,2024-07-23,GenTech Medical,Raccoon City,Midwest,Distribuidor,Cheque,Entregado,231,13.25,3060.75,0.0,0.0,3060.75,581.54,3642.29
TRX-000202,2022-02-20,2022,2,Q1,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-88767,2023-04-03,Tricell Biomedical,Lanshiang,Asia,Farmacia Minorista,Débito,Entregado,237,4.13,978.81,0.0,0.0,978.81,185.97,1164.78
TRX-000203,2022-02-20,2022,2,Q1,Neurovita Complex,Suplemento,Ampolla,LOTE-35062,2024-09-01,Paraguas Distribuciones,Harvardville,East,Clínica Privada,Transferencia,Entregado,143,16.71,2389.53,0.0,0.0,2389.53,454.01,2843.54
TRX-000204,2022-02-20,2022,2,Q1,Neurovita Complex,Suplemento,Ampolla,LOTE-40872,2023-06-23,Umbrella Pharma S.A.,Sheena Island,Pacific,Hospital Público,Crédito,Entregado,171,14.28,2441.88,0.15,366.28,2075.6,394.36,2469.96
TRX-000205,2022-02-20,2022,2,Q1,ViraCure X,Antiviral,Tableta,LOTE-86484,2023-11-21,WilPharma Corp,Raccoon City,Midwest,Farmacia Minorista,Débito,Cancelado,29,20.19,585.51,0.0,0.0,585.51,111.25,696.76
TRX-000206,2022-02-21,2022,2,Q1,ViraCure X,Antiviral,Tableta,LOTE-33946,2023-03-09,Paraguas Distribuciones,Edonia,Europe,Online,Crédito,En tránsito,36,20.18,726.48,0.0,0.0,726.48,138.03,864.51
TRX-000207,2022-02-21,2022,2,Q1,Hemostabil,Coagulante,Inyectable,LOTE-68727,2023-09-06,WilPharma Corp,Lanshiang,Asia,Online,Transferencia,Devuelto,13,51.08,664.04,0.0,0.0,664.04,126.17,790.21
TRX-000208,2022-02-21,2022,2,Q1,AntibioMax 500,Antibiotico,Capsula,LOTE-20636,2023-09-30,Tricell Biomedical,Tall Oaks,East,Distribuidor,Cheque,Entregado,160,14.37,2299.2,0.0,0.0,2299.2,436.85,2736.05
TRX-000209,2022-02-21,2022,2,Q1,Aspirina 500mg,Analgesico,Tableta,LOTE-98378,2023-12-07,WilPharma Corp,Mixcoatl,South,Online,Cheque,En tránsito,327,2.51,820.77,0.05,41.04,779.73,148.15,927.88
TRX-000210,2022-02-22,2022,2,Q1,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-83864,2025-02-20,Civivan Laboratories,Lanshiang,Asia,Clínica Privada,Crédito,En tránsito,187,4.63,865.81,0.0,0.0,865.81,164.5,1030.31
